FID,state,division_id,division_name,polling_place_id,polling_place_type_id,polling_place_name,premises_name,premises_address_1,premises_address_2,premises_address_3,premises_suburb,premises_state_abbreviation,premises_post_code,latitude,longitude,the_geom
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26ae,NSW,146,Robertson,33075,1,Erina South,Green Point Community Centre,96 Koolang Rd,,,GREEN POINT,NSW,2251,-33.4508,151.377,POINT (-33.4508 151.377)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26ad,NSW,146,Robertson,2594,1,Ettalong,Ettalong Beach Primary School,23 Karingi St,,,ETTALONG BEACH,NSW,2257,-33.5137,151.332,POINT (-33.5137 151.332)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26ac,NSW,146,Robertson,83513,1,Ettalong Central,Ettalong 50 Plus Leisure and Learning,5-7 Broken Bay Rd,,,ETTALONG,NSW,2257,-33.5132434,151.3344729,POINT (-33.5132434 151.3344729)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26ab,NSW,146,Robertson,2596,1,Ettalong West,Woy Woy South Primary School,1 The School Mall,,,WOY WOY,NSW,2256,-33.503,151.321,POINT (-33.503 151.321)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26aa,NSW,146,Robertson,2597,1,Gosford,Hunter TAFE Gosford Campus,121A Henry Parry Dr,,,GOSFORD,NSW,2250,-33.4285045,151.3431501,POINT (-33.4285045 151.3431501)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26a9,NSW,146,Robertson,2598,1,Gosford East,Gosford East Public School,51 York St,,,EAST GOSFORD,NSW,2250,-33.4369,151.349,POINT (-33.4369 151.349)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26a8,NSW,146,Robertson,2604,1,Gosford North,Henry Kendal High School,50-64 Faunce St W,,,GOSFORD,NSW,2250,-33.4215,151.334,POINT (-33.4215 151.334)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26a7,NSW,146,Robertson,31134,5,Gosford ROBERTSON PPVC,Gateway Building,G25/237 Mann St,,,GOSFORD,NSW,2250,-33.4235672,151.3431413,POINT (-33.4235672 151.3431413)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26a6,NSW,146,Robertson,83558,1,Gosford West,Point Clare Scout Hall,1 Jirrah Ave,,,POINT CLARE,NSW,2250,-33.435881,151.3223944,POINT (-33.435881 151.3223944)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26a5,NSW,146,Robertson,2605,1,Kariong,Kariong Public School,52 Langford Dr,,,KARIONG,NSW,2250,-33.4412,151.29,POINT (-33.4412 151.29)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26a4,NSW,146,Robertson,83499,1,Kariong East,Kariong Community Hall,2 Dandaloo St,,,KARIONG,NSW,2250,-33.4391635,151.2960469,POINT (-33.4391635 151.2960469)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26a3,NSW,146,Robertson,2606,1,Kincumber,Kincumber Public School,155 Avoca Dr,,,KINCUMBER,NSW,2251,-33.469,151.394,POINT (-33.469 151.394)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26a2,NSW,146,Robertson,31699,1,Kincumber Central,Kincumber High School,24-50 Bungoona Rd,,,KINCUMBER,NSW,2251,-33.4653,151.383,POINT (-33.4653 151.383)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26a1,NSW,146,Robertson,83862,5,Kincumber PPVC,Shop D1,36 Empire Bay Drive,,,KINCUMBER,NSW,2251,-33.4744148,151.3938055,POINT (-33.4744148 151.3938055)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-26a0,NSW,146,Robertson,2610,1,Mangrove Mountain,Mangrove Mountain Memorial Club and Golf Course,18 Hallards Rd,,,CENTRAL MANGROVE,NSW,2250,-33.3006,151.192,POINT (-33.3006 151.192)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-269f,NSW,146,Robertson,2611,1,Mooney Mooney,Old Mooney Mooney Public School,1A Point Rd,,,MOONEY MOONEY,NSW,2083,-33.5235,151.204,POINT (-33.5235 151.204)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-269e,NSW,146,Robertson,2612,1,Mount White,Mount White Bushfire Brigade,260 Pacific Hwy,,,MOUNT WHITE,NSW,2250,-33.4558,151.198,POINT (-33.4558 151.198)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-269d,NSW,146,Robertson,11919,1,Narara South,Glenvale Public School,109 Manns Rd,,,NARARA,NSW,2250,-33.4073,151.336,POINT (-33.4073 151.336)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-269c,NSW,146,Robertson,32594,1,Niagara Park (Robertson),Niagara Park Public School,205 Narara Valley Dr,,,NIAGARA PARK,NSW,2250,-33.4379,151.439,POINT (-33.4379 151.439)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-269b,NSW,146,Robertson,2615,1,Ocean Beach,Umina Beach Primary School,14 Hobart Ave,,,UMINA BEACH,NSW,2257,-33.5245,151.315,POINT (-33.5245 151.315)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-269a,NSW,146,Robertson,2618,1,Peats Ridge,Peats Ridge Public School,1231 Peats Ridge Rd,,,PEATS RIDGE,NSW,2250,-33.3257,151.232,POINT (-33.3257 151.232)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2699,NSW,146,Robertson,2620,1,Point Clare,Point Clare Public School,19-21 Takari Ave,,,POINT CLARE,NSW,2250,-33.4439,151.328,POINT (-33.4439 151.328)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2698,NSW,146,Robertson,2621,1,Pretty Beach,Hardys Bay Community Church Hall,114 Araluen Dr,,,HARDYS BAY,NSW,2256,-33.52541,151.3562975,POINT (-33.52541 151.3562975)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2697,NSW,146,Robertson,2622,1,Saratoga,Saratoga Community Hall,15 Kyeema Ave,,,SARATOGA,NSW,2251,-33.4749,151.35,POINT (-33.4749 151.35)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2696,NSW,146,Robertson,65113,1,Scaysbrook,Brentwood Village,1 Scaysbrook Dr,,,KINCUMBER,NSW,2251,-33.470255,151.406608,POINT (-33.470255 151.406608)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2695,NSW,146,Robertson,2623,1,Somersby,Somersby Public School,840 Wisemans Ferry Rd,,,SOMERSBY,NSW,2250,-33.3584,151.291,POINT (-33.3584 151.291)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2694,NSW,146,Robertson,13803,2,Special Hospital Team 2,Multiple sites,,,,,NSW,,,,
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2693,NSW,146,Robertson,31496,2,Special Hospital Team 3,Multiple sites,,,,,NSW,,,,
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2692,NSW,146,Robertson,2624,1,Spencer,Spencer Community Hall,4776 Wisemans Ferry Rd,,,SPENCER,NSW,2775,-33.4593,151.147,POINT (-33.4593 151.147)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2691,NSW,146,Robertson,2625,1,Springfield,Chertsey Public School,10 Willow Rd,,,SPRINGFIELD,NSW,2250,-33.4294,151.369,POINT (-33.4294 151.369)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2690,NSW,146,Robertson,14154,1,Sydney (Robertson),Sydney Town Hall,George St,,,SYDNEY,NSW,2000,-33.8730501,151.2064528,POINT (-33.8730501 151.2064528)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-268f,NSW,146,Robertson,2626,1,Terrigal,Terrigal Primary School,20 Havenview Rd,,,TERRIGAL,NSW,2260,-33.442495,151.437657,POINT (-33.442495 151.437657)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-268e,NSW,146,Robertson,620,1,Terrigal Lagoon,1st Terrigal Scout Hall,3 Terrigal Dr,,,TERRIGAL,NSW,2260,-33.4415,151.438,POINT (-33.4415 151.438)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-268d,NSW,146,Robertson,83538,1,Terrigal South,Terrigal CWA Hall,10 Wilson Rd,,,TERRIGAL,NSW,2260,-33.4502453,151.444163,POINT (-33.4502453 151.444163)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-268c,NSW,146,Robertson,33077,1,Terrigal West,Terrigal Fifty Plus Leisure and Learning Centre,336-350 Terrigal Dr,,,TERRIGAL,NSW,2260,-33.4403,151.423,POINT (-33.4403 151.423)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-268b,NSW,146,Robertson,2629,1,Umina,Umina Uniting Church Community Centre,346 Ocean Beach Rd,,,UMINA BEACH,NSW,2257,-33.5145,151.318,POINT (-33.5145 151.318)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-268a,NSW,146,Robertson,31701,1,Umina Beach,Umina Community Hall,6 Sydney Ave,,,UMINA BEACH,NSW,2257,-33.52179,151.31615,POINT (-33.52179 151.31615)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2689,NSW,146,Robertson,2628,1,Umina Central,Brisbane Water Secondary College Umina Campus,120 Veron Rd,,,UMINA BEACH,NSW,2257,-33.5056,151.308,POINT (-33.5056 151.308)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2688,NSW,146,Robertson,618,1,Wamberal (Robertson),Wamberal Memorial Hall,182 Ocean View Dr,,,WAMBERAL,NSW,2260,-33.4235,151.441,POINT (-33.4235 151.441)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2687,NSW,146,Robertson,2631,1,Woy Woy,Brisbane Water Secondary College Woy Woy Campus,53A Melba Rd,,,WOY WOY,NSW,2256,-33.4925,151.325,POINT (-33.4925 151.325)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2686,NSW,146,Robertson,31708,5,Woy Woy PPVC,103 Blackwall Rd,,,,WOY WOY,NSW,2256,-33.49,151.32,POINT (-33.49 151.32)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2685,NSW,146,Robertson,2633,1,Woy Woy South,South Woy Woy Progress Association,76 Woy Woy Rd,,,WOY WOY,NSW,2256,-33.4958,151.309,POINT (-33.4958 151.309)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2684,NSW,146,Robertson,31960,1,Wyoming (Robertson),Wyoming Public School,41 Maidens Brush Rd,,,WYOMING,NSW,2250,-33.409,151.356,POINT (-33.409 151.356)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2683,NSW,148,Shortland,46408,1,Adamstown Heights (Shortland),Kotara High School,65 Lexington Pde,,,ADAMSTOWN HEIGHTS,NSW,2289,-32.9464,151.707,POINT (-32.9464 151.707)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2682,NSW,148,Shortland,2683,1,Belmont,All Saints Anglican Church,24 Church St,,,BELMONT,NSW,2280,-33.036751,151.662582,POINT (-33.036751 151.662582)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2681,NSW,148,Shortland,2684,1,Belmont Central,Belmont Public School,6 Livingstone St,,,BELMONT,NSW,2280,-33.0298399,151.6624421,POINT (-33.0298399 151.6624421)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2680,NSW,148,Shortland,2685,1,Belmont North,Belmont Neighbourhood Centre,359 Pacific Hwy,,,BELMONT NORTH,NSW,2280,-33.0195,151.669,POINT (-33.0195 151.669)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-267f,NSW,148,Shortland,83453,5,Belmont PPVC,Scout Hall,52 Ernest St,,,BELMONT,NSW,2280,-33.0384097,151.6614296,POINT (-33.0384097 151.6614296)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-267e,NSW,148,Shortland,2687,1,Belmont West,Belmont High School,424 Pacific Hwy,,,BELMONT,NSW,2280,-33.0263047,151.660156,POINT (-33.0263047 151.660156)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-267d,NSW,148,Shortland,2688,1,Blacksmiths,Blacksmiths Public School,Amaroo St,,,BLACKSMITHS,NSW,2281,-33.0721689,151.6546405,POINT (-33.0721689 151.6546405)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-267c,NSW,148,Shortland,65534,5,BLV Shortland PPVC,BLV Shortland,304/28 Smart St,,,CHARLESTOWN,NSW,2290,-32.9635037,151.6958026,POINT (-32.9635037 151.6958026)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-267b,NSW,148,Shortland,581,1,Budgewoi,Budgewoi Public School,Lukela Ave,,,BUDGEWOI,NSW,2262,-33.2263,151.549,POINT (-33.2263 151.549)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-267a,NSW,148,Shortland,12051,1,Budgewoi Central,Halekulani Hall,Noela Pl,,,BUDGEWOI,NSW,2262,-33.2331493,151.5537479,POINT (-33.2331493 151.5537479)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2679,NSW,148,Shortland,582,1,Buff Point,Buff Point Scout Hall,48 Narambi Rd,,,BUFF POINT,NSW,2262,-33.2302,151.537,POINT (-33.2302 151.537)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2678,NSW,148,Shortland,333,1,Cardiff,Cardiff Public School,64 Macquarie Rd,,,CARDIFF,NSW,2285,-32.9465,151.658,POINT (-32.9465 151.658)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2677,NSW,148,Shortland,82081,1,Cardiff Heights (Shortland),Cardiff Heights Baptist Church,35 Main Rd,,,CARDIFF HEIGHTS,NSW,2285,-32.9377159,151.6830912,POINT (-32.9377159 151.6830912)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2676,NSW,148,Shortland,336,1,Cardiff North,Cardiff North Public School,59 Wansbeck Valley Rd,,,CARDIFF,NSW,2285,-32.9372,151.665,POINT (-32.9372 151.665)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2675,NSW,148,Shortland,337,1,Cardiff South,Cardiff South Public School,9 Lake Ave,,,CARDIFF SOUTH,NSW,2285,-32.9526,151.666,POINT (-32.9526 151.666)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2674,NSW,148,Shortland,2690,1,Caves Beach,Swansea High School,78 Park Ave,,,CAVES BEACH,NSW,2281,-33.1036,151.639,POINT (-33.1036 151.639)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2673,NSW,148,Shortland,12050,1,Chain Valley Bay,Chain Valley Bay Community Hall,100 Scaysbrook Ave,,,CHAIN VALLEY BAY,NSW,2259,-33.17948,151.56313,POINT (-33.17948 151.56313)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2672,NSW,148,Shortland,2691,1,Charlestown,Charlestown Public School,15 Frederick St,,,CHARLESTOWN,NSW,2290,-32.9652039,151.6970675,POINT (-32.9652039 151.6970675)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2671,NSW,148,Shortland,2692,1,Charlestown East,Charlestown East Public School,90 James St,,,CHARLESTOWN,NSW,2290,-32.9707,151.705,POINT (-32.9707 151.705)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2670,NSW,148,Shortland,46502,5,Charlestown SHORTLAND PPVC,29 Smith St,,,,CHARLESTOWN,NSW,2290,-32.965,151.685,POINT (-32.965 151.685)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-266f,NSW,148,Shortland,2693,1,Charlestown South,Charlestown South Public School,9 Patricia Ave,,,CHARLESTOWN,NSW,2290,-32.9679,151.689,POINT (-32.9679 151.689)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-266e,NSW,148,Shortland,58671,5,Charmhaven SHORTLAND PPVC,Unit 1,132 Chelmsford Rd,,,CHARMHAVEN,NSW,2263,-33.2383465,151.4944375,POINT (-33.2383465 151.4944375)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-266d,NSW,148,Shortland,30139,5,Divisional Office (PREPOLL),Divisional Office,304/28 Smart St,,,CHARLESTOWN,NSW,2290,-32.963914,151.697396,POINT (-32.963914 151.697396)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-266c,NSW,148,Shortland,2694,1,Dudley,Dudley Public School,124 Ocean St,,,DUDLEY,NSW,2290,-32.9886877,151.7167711,POINT (-32.9886877 151.7167711)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-266b,NSW,148,Shortland,82110,5,Edgeworth SHORTLAND PPVC,1A Renfrew Cres,,,,EDGEWORTH,NSW,2285,-32.9229466,151.6194185,POINT (-32.9229466 151.6194185)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-266a,NSW,148,Shortland,344,1,Eleebana,Eleebana Public School,70 Ian St,,,ELEEBANA,NSW,2282,-32.9902,151.643,POINT (-32.9902 151.643)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2669,NSW,148,Shortland,2695,1,Floraville,Floraville Public School,78 Floraville Rd,,,FLORAVILLE,NSW,2280,-33.0149,151.664,POINT (-33.0149 151.664)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2668,NSW,148,Shortland,348,1,Garden Suburb,Garden Suburb Public School,2A Prospect Rd,,,GARDEN SUBURB,NSW,2289,-32.9472461,151.6829753,POINT (-32.9472461 151.6829753)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2667,NSW,148,Shortland,2696,1,Gateshead,Hunter Sports High School,2 Pacific Hwy,,,GATESHEAD,NSW,2290,-32.9851668,151.6901955,POINT (-32.9851668 151.6901955)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2666,NSW,148,Shortland,590,1,Gwandalan,Gwandalan Public School,Kanangra Dr,,,GWANDALAN,NSW,2259,-33.1359,151.58154,POINT (-33.1359 151.58154)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2665,NSW,148,Shortland,11938,1,Hillsborough,Hillsborough Public School,83 Waratah Ave,,,CHARLESTOWN,NSW,2290,-32.9595234,151.6805364,POINT (-32.9595234 151.6805364)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2664,NSW,148,Shortland,2700,1,Jewells,Jewells Public School,20 Lepton Pde,,,JEWELLS,NSW,2280,-33.0154,151.687,POINT (-33.0154 151.687)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2663,NSW,148,Shortland,2701,1,Kahibah,Kahibah Public School,26A Frith St,,,KAHIBAH,NSW,2290,-32.9642054,151.7133272,POINT (-32.9642054 151.7133272)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2662,NSW,148,Shortland,46411,1,Kotara South (Shortland),Kotara South Public School,150 Rae Cres,,,KOTARA,NSW,2289,-32.945909,151.694912,POINT (-32.945909 151.694912)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2661,NSW,148,Shortland,597,1,Lake Munmorah,Lake Munmorah High School,Carters Rd,,,LAKE MUNMORAH,NSW,2259,-33.1884811,151.5746566,POINT (-33.1884811 151.5746566)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2660,NSW,148,Shortland,600,1,Mannering Park,Mannering Park Community Centre,2W Dunvegan St,,,MANNERING PARK,NSW,2259,-33.1525,151.539,POINT (-33.1525 151.539)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-265f,NSW,148,Shortland,2706,1,Marks Point,Marks Point Public School,2A Findon St,,,MARKS POINT,NSW,2280,-33.0574681,151.6495121,POINT (-33.0574681 151.6495121)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-265e,NSW,148,Shortland,11982,1,Mount Hutton,Mount Hutton Public School,12 Dunkley Pde,,,MOUNT HUTTON,NSW,2290,-32.9766,151.669,POINT (-32.9766 151.669)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-265d,NSW,148,Shortland,65202,5,Newcastle SHORTLAND PPVC,259 King St,,,,NEWCASTLE,NSW,2300,-32.9272155,151.7795013,POINT (-32.9272155 151.7795013)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-265c,NSW,148,Shortland,2715,1,Nords Wharf,Nords Wharf Community Hall,31 Marine Pde,,,NORDS WHARF,NSW,2281,-33.1336143,151.6045708,POINT (-33.1336143 151.6045708)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-265b,NSW,148,Shortland,2717,1,Redhead,Redhead Public School,31 Hutchinson St,,,REDHEAD,NSW,2290,-33.0114,151.712,POINT (-33.0114 151.712)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-265a,NSW,148,Shortland,608,1,San Remo,Northlakes Public School,69 Goorama Ave,,,SAN REMO,NSW,2262,-33.2153238,151.515207,POINT (-33.2153238 151.515207)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2659,NSW,148,Shortland,33617,2,Special Hospital Team 1,Multiple sites,,,,,NSW,,,,
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2658,NSW,148,Shortland,367,1,Speers Point,Lake Macquarie City Council Administration Centre,126-138 Main Rd,,,SPEERS POINT,NSW,2284,-32.960172,151.623426,POINT (-32.960172 151.623426)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2657,NSW,148,Shortland,11636,1,Summerland Point,Summerland Point Community Hall,Cams Blvd,,,SUMMERLAND POINT,NSW,2259,-33.1379099,151.5655096,POINT (-33.1379099 151.5655096)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2656,NSW,148,Shortland,2718,1,Swansea,Swansea Public School,Rawson St,,,SWANSEA,NSW,2281,-33.0835855,151.6359335,POINT (-33.0835855 151.6359335)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2655,NSW,148,Shortland,31659,1,Swansea Central,The Swansea Centre,228 Pacific Hwy,,,SWANSEA,NSW,2281,-33.092,151.637,POINT (-33.092 151.637)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2654,NSW,148,Shortland,14156,1,Sydney (Shortland),Sydney Town Hall,George St,,,SYDNEY,NSW,2000,-33.8730501,151.2064528,POINT (-33.8730501 151.2064528)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2653,NSW,148,Shortland,374,1,Valentine,Valentine Public School,Tallawalla Rd,,,VALENTINE,NSW,2280,-33.0083851,151.6425349,POINT (-33.0083851 151.6425349)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2652,NSW,148,Shortland,83443,1,Valentine West,Valentine Progress Hall,20 Allambee Pl,,,VALENTINE,NSW,2280,-33.0097,151.635,POINT (-33.0097 151.635)
aec_federal_election_polling_places_2019.fid-492f303f_1873b973d45_-2651,NSW,148,Shortland,376,1,Warners Bay,Warners Bay High School,1 Myles Ave,,,WARNERS BAY,NSW,2282,-32.9677626,151.6537967,POINT (-32.9677626 151.6537967)
